iteration,$U_x$,$U_y$,$U_z$,$p$,$k$,$\omega$
839,0.000957438270249,0.00752770919847,0.00575585711907,0.0185720780635,0.0022823525441,0.000150216782836
840,0.000965831934638,0.00758723342529,0.0058188027697,0.0186521107648,0.00229837057586,0.000150941829274
841,0.000973207571526,0.00764454937623,0.005878395209,0.0187479427071,0.00230851285894,0.000151571040347
842,0.00097974376401,0.00769383421571,0.00593009975616,0.0188661668927,0.0023129126208,0.000151943736732
843,0.000984494355094,0.00773658103057,0.0059791010799,0.0190095231878,0.0023158732417,0.000152121988109
844,0.000988242852666,0.00778118117285,0.00602656095011,0.0191149694933,0.00231637149642,0.000151782470686
845,0.000990422035814,0.00781930092154,0.00607192774627,0.0191805829217,0.00231351224687,0.000151903395901
846,0.000990921259781,0.00784765306071,0.0061113728005,0.0192470601585,0.00230538025996,0.000151527215867
847,0.000990605333462,0.00786214045078,0.00614878060466,0.0193113269182,0.00229578559249,0.00015070572341
848,0.000989274478766,0.00786612230962,0.00618177229511,0.0193175944593,0.002284389639,0.000150086970385
849,0.000986807772087,0.00785838910766,0.00620105227678,0.0192509581211,0.00227056616729,0.000149485503415
850,0.000983460750391,0.0078402583961,0.00620821596852,0.0191660713561,0.00226228224601,0.000148658448339
851,0.000979430518674,0.00782066428144,0.00620252026621,0.0190503373754,0.00225551106146,0.000147807923171
852,0.000976158455752,0.007799741462,0.00619034720931,0.0189809743197,0.00224635726906,0.000147135797524
853,0.000973840755227,0.00777515239276,0.0061732686859,0.0188824806682,0.00223457494288,0.00014623789136
854,0.000972547585645,0.00775985386969,0.0061682791997,0.0188583268064,0.0022269324784,0.000145457196256
855,0.000972779529895,0.00776527387012,0.00617412288751,0.0189042020444,0.0022228374498,0.00014468639673
856,0.000975106044477,0.00778719937083,0.00618671752655,0.0190260554781,0.00222421538075,0.000144603534694
857,0.000980065859669,0.00781525118035,0.00620222704065,0.0191696076708,0.00222893188157,0.000144466552838
858,0.000985533330789,0.00783312651235,0.00620780502459,0.0193617045877,0.00223408772898,0.000144586246084
859,0.000990821067796,0.00784025388438,0.0061972296932,0.0195907792317,0.00223361443873,0.000144324132165
860,0.00099492840318,0.00782986033748,0.00616810796329,0.0197808936065,0.00223228617081,0.000143771404124
861,0.000997532827232,0.0078071951663,0.00613568719087,0.0199557665364,0.00222847780728,0.00014335130363
862,0.000998856499025,0.00776795676412,0.00610346401952,0.0201028943012,0.00222273405719,0.000142803798449
863,0.000998456691324,0.00771279233916,0.00607993763251,0.0202292638666,0.00221756065712,0.00014270780882
864,0.000996409024436,0.00763339716808,0.00605408472098,0.0203716036935,0.00221231286096,0.000142640210967
865,0.000992673405281,0.00754374378115,0.00602853417325,0.0205725267204,0.00220915163996,0.00014293122547
866,0.000987956805086,0.00744782170723,0.00600998858616,0.0208571192279,0.00220764346171,0.000143910707913
867,0.000982922127122,0.00735548986275,0.0059965025489,0.0210624241055,0.00220443254719,0.000144571364893
868,0.000978221249888,0.00726271674004,0.00598754298287,0.0211373116217,0.00220364333287,0.000144284421376
869,0.00097325597672,0.00716904780553,0.00597759763328,0.0210844494701,0.00220423263581,0.000144127205367
870,0.000968641837346,0.00707619684807,0.00597416206621,0.0209876174057,0.00220558115737,0.000144311184016
871,0.000964341126133,0.00699088539307,0.00596924368767,0.0209075303609,0.00220674399369,0.000143943450129
872,0.000959785210747,0.00691649936121,0.0059622534947,0.0208305859501,0.0022122262915,0.000143387826604
873,0.000954750155943,0.00686081516989,0.00595039938428,0.0206668531815,0.00221848352099,0.000142944695306
874,0.000949766220625,0.00681719872469,0.0059407594685,0.0204860895438,0.00222910334499,0.000142203950119
875,0.000945341139991,0.00678538940446,0.00593295002298,0.0202746157004,0.00223857716112,0.00014156692396
876,0.000941650061662,0.00676969659336,0.00593012690275,0.0200245835455,0.00225162675911,0.000141428834606
877,0.000938696500313,0.00676911789252,0.0059312658403,0.0197418808856,0.00226220879199,0.000141242160927
878,0.000936447894745,0.00677454515516,0.0059324659071,0.0194597559003,0.00227124268033,0.000141347353466
879,0.000934851757075,0.00679293238133,0.00593417968164,0.0192518820888,0.00227985510909,0.000141388901366
880,0.000934078038757,0.00682637368389,0.0059373012223,0.0190961557674,0.00228204627422,0.000141515436544
881,0.000934338818875,0.0068745012624,0.00593801281659,0.0189988662705,0.00228260842882,0.000141402699205
882,0.000935842556393,0.00693801511092,0.00593786361671,0.0189493559149,0.00228281032679,0.000141312006306
883,0.000938435157647,0.00700825335773,0.00593446475989,0.0188945466653,0.00228000358464,0.000141293167812
884,0.000941709107862,0.00709595891195,0.00593731098377,0.0188333962927,0.00227610397767,0.000141342189238
885,0.000945012094714,0.00720436407853,0.00595024789912,0.0187587103558,0.00227222328008,0.00014111484007
886,0.000949522563881,0.00731996843755,0.00597206472942,0.0187570967151,0.00226927641175,0.000141165876389
887,0.000955125787561,0.00743805261969,0.00600170631915,0.0188129766208,0.00226299595498,0.000141024065004
888,0.000961013380083,0.00754991054031,0.00603692471666,0.0188651157842,0.00225055269851,0.000140818248575
889,0.000966822119724,0.00764796749689,0.00607374042441,0.0189061865578,0.00223775691512,0.000140756962699
890,0.000970785383149,0.00772068649812,0.00610545628633,0.0189434083968,0.00222580419492,0.000141132575097
891,0.000973580046275,0.00777044007785,0.00613419296434,0.019001669145,0.00221173520911,0.000141930710045
892,0.000976280420483,0.00779328433572,0.00616522538113,0.0190784431293,0.00219782780684,0.000142360390462
893,0.000978012397032,0.00779455235226,0.00618692943211,0.0191573324003,0.00218886702963,0.00014301477005
894,0.000978167538908,0.00777783430127,0.00619723370105,0.019270690087,0.00217697201746,0.000143740848629
895,0.000978731069049,0.00775053757201,0.00619530100871,0.0194210793774,0.00216273678428,0.00014444666914
896,0.000979357280012,0.00772086485889,0.00618125750875,0.0194908777708,0.00214694557218,0.000144771783199
897,0.000979764921926,0.00769776361596,0.00616228732016,0.019480255324,0.00213504538885,0.000145171672193
898,0.000980177591972,0.00768711919166,0.00614374000469,0.0194463880113,0.00212633289528,0.000145478232075
899,0.000980701934067,0.00769759048814,0.00614178961606,0.0193924804525,0.00212065392195,0.000145801659967
900,0.000981621404868,0.00773131542885,0.00614991874312,0.0193635808329,0.00211693257182,0.000145873437469
901,0.000983084647838,0.00778475722441,0.00617489178002,0.019349463711,0.00211625033281,0.00014628905144
902,0.000984136375403,0.00783836682755,0.00621182898153,0.0193608549397,0.00211870755231,0.000146802535608
903,0.000984805634011,0.00788574853859,0.00625880136959,0.0193873036521,0.00212202131817,0.000146790159125
904,0.000985485762656,0.00792904465292,0.0063116903385,0.0194487556791,0.00212959708522,0.000147020473425
905,0.000987006914473,0.00796482792602,0.00635891561699,0.0195200170152,0.00214144046313,0.00014768994808
906,0.000989371891363,0.00800015304375,0.00640580320675,0.0195934732893,0.00215451074952,0.000148169317567
907,0.00099291008311,0.00803402126183,0.00644610559892,0.0196582819677,0.00216917015532,0.000148468461532
908,0.000997381457287,0.00806887839097,0.00647817413595,0.019707699211,0.00218612225299,0.000148409744046
909,0.00100320972801,0.00810601239746,0.00650964408656,0.0197136245456,0.00220041240325,0.000148337287729
910,0.00100937213334,0.00813913180731,0.00653175920869,0.019719077648,0.00221176631819,0.000148021729624
911,0.00101446664874,0.00816466760431,0.00654680795113,0.0197181994757,0.00221621073628,0.000147282613165
912,0.0010196836273,0.0081921314088,0.0065581826723,0.0196963376898,0.00221587875256,0.0001467640939
913,0.00102440222276,0.00822932999047,0.00657187295365,0.0196704314742,0.00221596811383,0.000146833208482
914,0.00102726654039,0.00827077975384,0.00659611903741,0.019665679617,0.00221139416044,0.000146740892403
915,0.00102890857893,0.00830258009613,0.00663361690408,0.019709805959,0.00220077090862,0.000145295745592
916,0.00102885910259,0.00832911431479,0.00668340801365,0.0197637329253,0.00218815577218,0.00014407311702
917,0.00102807145154,0.00834740603558,0.00673511080405,0.0198289901868,0.00217566375725,0.000143099421817
918,0.00102631911714,0.00835297734041,0.0067837541272,0.0198309150999,0.00216504092752,0.000142142158433
919,0.00102349958209,0.00833188555614,0.00681852907688,0.0198220991547,0.00215810001795,0.000141488204735
920,0.00102030626037,0.00829842656249,0.00683947487179,0.0198012356197,0.00215399705866,0.00014070918175
921,0.00101706925792,0.00825778042019,0.00685335487138,0.0197710400157,0.00215065690676,0.000139941493481
922,0.00101320660383,0.00821105797978,0.00686178925184,0.0197336804315,0.00214649145268,0.000139338256896
923,0.00101075941807,0.00815710486357,0.00686179941043,0.0196795381254,0.00213963155785,0.000138798015727
924,0.00100864602483,0.00810267101606,0.00685275863978,0.0195990584417,0.00213726190068,0.000138523796904
925,0.0010054779852,0.00805147003319,0.00683861912437,0.0194582081184,0.00212937764911,0.000138655326844
926,0.00100113770108,0.00800514587133,0.00681641899183,0.0193521671468,0.00212763226721,0.000138659202348
927,0.000997468248773,0.00796877580126,0.00679451919178,0.0193282335246,0.00212522341178,0.00013871018117
928,0.000996563991659,0.00794635395489,0.00678000764571,0.0194229000297,0.00211916614459,0.000138411674545
929,0.00099924576579,0.00794203193891,0.00678263109422,0.019549858267,0.00211402868605,0.000138018863288
930,0.0010038037011,0.0079498136261,0.00679278286869,0.0197062123913,0.00210660731084,0.000137429557609
931,0.00100963625644,0.00796279726487,0.00681233066949,0.0198742422332,0.00209924506834,0.000136828022048
932,0.00101461392873,0.00796605967425,0.00682807877878,0.0200215224019,0.00209193793164,0.000136400332231
933,0.00101786043431,0.00794903748038,0.00683193240445,0.0201763370029,0.00208799285547,0.000136049853655
934,0.00101945905426,0.0079274792893,0.00682983452409,0.0203486739544,0.00208168486747,0.00013525863883
935,0.00101989696478,0.00789572979964,0.00682126262119,0.0205101778275,0.00207777201539,0.000134578220214
936,0.00101906501393,0.00784913892996,0.00680691471955,0.0206574256291,0.00207372238128,0.000134049225663
937,0.00101678161399,0.00779585279138,0.00678409856345,0.0207757296307,0.00207148935006,0.00013400024188
938,0.00101401261819,0.00774801627785,0.00675736574106,0.0208738655035,0.00206919297677,0.000134034203924
939,0.00101005832774,0.00769515961273,0.00673238764124,0.0208376587449,0.0020664393557,0.00013412748226
940,0.0010060573374,0.00764683663125,0.00671085645446,0.0207114207007,0.00206646517819,0.000134634286236
941,0.0010025781345,0.00761188083769,0.00669184138088,0.0205488439451,0.0020670812463,0.000135027945081
942,0.00100061302576,0.00759295087754,0.00667464622547,0.0203388968346,0.00206245432593,0.00013535956076
943,0.00100074838825,0.0075928748704,0.00666352366872,0.020115700191,0.00205998937375,0.000135859870622
944,0.00100169980843,0.00760641023239,0.00666275159657,0.0198484589936,0.00206033733526,0.00013697007356
945,0.00100287170235,0.0076350489792,0.00666687414952,0.0195387934093,0.00205874053776,0.000138108367046
946,0.00100323467883,0.00766832390764,0.00666872957295,0.0192632539906,0.00205532821078,0.000138661031636
947,0.001003497114,0.00770318995132,0.00667340061751,0.0190787151055,0.00205357989506,0.000139281302502
948,0.00100389638238,0.00773906523018,0.00666780112483,0.01892323658,0.00205070453137,0.000140476544109
949,0.00100443586944,0.00777056696509,0.00665015294984,0.0187995252679,0.00204883410671,0.000141382331544
950,0.00100468932408,0.00779501125282,0.00662278319852,0.0186757197556,0.00204712928323,0.000141672440382
951,0.0010048592634,0.00781743228807,0.00658653496027,0.0185260013572,0.00204398114706,0.000141575433834
952,0.00100525421081,0.00783709347661,0.00654686086897,0.0184302025398,0.00204095466683,0.000141361302951
953,0.00100559843769,0.00785120028428,0.00651268174025,0.0183871423744,0.00204126716312,0.000141520564969
954,0.00100607165052,0.00786605411974,0.00648133567515,0.0183737263137,0.00204171767778,0.0001412382647
955,0.00100722454123,0.00788600545137,0.00645382115976,0.0183862507671,0.00204368264636,0.000141368994839
956,0.00100927911609,0.00791573795131,0.00643630716788,0.0184875687298,0.00204533948233,0.000141604678696
957,0.00101226047667,0.00795370578308,0.00643180261528,0.0186904571603,0.00204626697009,0.00014233945822
958,0.00101658426949,0.00799087956065,0.00644151284808,0.0189513127569,0.00204474662283,0.000143477600951
959,0.00102184173574,0.00802451367195,0.00645205398338,0.0192643995823,0.00204086655276,0.000144868078913
960,0.00102810598218,0.0080465459146,0.00646019765552,0.0195723113924,0.00203916442317,0.000145954718796
961,0.00103368668344,0.00804971753283,0.00646981504415,0.0198283897531,0.00204051898566,0.00014699010071
962,0.00103835753021,0.00803281233085,0.00647449623121,0.0200173080332,0.00204142398266,0.000148064614294
963,0.0010410639852,0.00799896051646,0.00647309668907,0.020077799918,0.00203595842215,0.00014895803084
964,0.00104196431733,0.00794842634199,0.00645934808278,0.0201314200678,0.0020274269416,0.000149438432109
965,0.00104023515847,0.00790037155503,0.00644107853956,0.0201718823112,0.00201234343996,0.000149754689528
966,0.00103561280994,0.00785005288546,0.00641931358412,0.0201616594539,0.00199700630795,0.00015043137221
967,0.00102802632543,0.00781280311286,0.00639667590109,0.0200359399463,0.00197922885211,0.000150463738242
968,0.00101842292442,0.00778050939499,0.00636869888673,0.0198085486455,0.00196414976773,0.000150133485917
969,0.00100739964372,0.00775812648303,0.00634565755832,0.0196227165286,0.00194378507175,0.000148816142878
970,0.000995531185068,0.00774519770017,0.00633049387472,0.0195381276384,0.00191896147246,0.000147604769049
971,0.000983585053474,0.00773337758627,0.0063152539362,0.0194794444911,0.00189690806482,0.000146337934499
972,0.00097210755695,0.00771888990884,0.00630068869763,0.0193960858512,0.00187273571701,0.000145547437974
973,0.000960940809795,0.0076971582036,0.00627438158414,0.0193441125493,0.00185071407584,0.000145054439334
974,0.000950087363218,0.00767845170866,0.00623438740833,0.0193244602025,0.00183261898578,0.000144338219402
975,0.00094096711246,0.00765486444346,0.00618529919037,0.0192929911387,0.00181659196512,0.000143243709274
976,0.000932762376322,0.00762828188228,0.00613096835188,0.0192332303635,0.00180355644506,0.000142165252458
977,0.000926553623785,0.00760171822007,0.00608543481388,0.0191435682323,0.00179720719235,0.000141195034442
978,0.000923607723722,0.00757443986332,0.00604570787581,0.0190204392318,0.00179179383689,0.00014043787214
979,0.000922712541501,0.00754458106788,0.00600523283397,0.0188630488381,0.00178808038377,0.000139989893318
980,0.000922495157146,0.00751398290576,0.00595771494359,0.0187198737913,0.00178394472807,0.000139491569577
981,0.000922444626957,0.00749111382634,0.005899120825,0.0185809168492,0.00177898941897,0.000138761897363
982,0.0009210952376,0.00747295966736,0.0058361965667,0.018447789591,0.00177236238031,0.000138176362002
983,0.000918477672556,0.00745890255442,0.00577517344032,0.0183528833954,0.00176203142852,0.000137572919795
984,0.000915456754741,0.00744618066041,0.00571712255061,0.018278995631,0.00174956917587,0.000136939136402
985,0.000912153928004,0.00743389050465,0.00566014358215,0.0182330292562,0.00174046123955,0.000136298394911
986,0.000908278382477,0.00741839275774,0.00559796257463,0.0181831851674,0.00173097249629,0.000135675844765
987,0.000903167683123,0.00739384324031,0.00554289527847,0.0181069468238,0.00172035685887,0.000135116875054
988,0.000897032481333,0.00734830903764,0.00548799025631,0.0180545648931,0.00170879546598,0.000134562906766
989,0.000890554678405,0.00727563454409,0.00543141804147,0.0180356880134,0.00169915352478,0.000133865167988
990,0.000883250043559,0.00718134633105,0.00537192520957,0.018089295821,0.00168684581998,0.000132714183561
991,0.000875322509337,0.00707319876508,0.00531105121329,0.0181906665017,0.00167224072552,0.000131704135263
992,0.000866514662275,0.00694978605858,0.00524547880803,0.0182741638225,0.00165587511354,0.000131181697613
993,0.000856904654773,0.00682239818281,0.00517585680464,0.0183201822367,0.00164445634763,0.000130737327709
994,0.000847661860105,0.00669171343295,0.00510071555242,0.0183409690707,0.00163448907962,0.000130652200155
995,0.000838487352997,0.00655826414845,0.00502499171566,0.0183581248203,0.00162541581404,0.000130749823391
996,0.000830611096705,0.00643737519887,0.00495461869851,0.0184028226985,0.00161812724116,0.000131319470549
997,0.000824759888174,0.00633223282423,0.0048922928829,0.0184820689305,0.00160995764375,0.000131840296987
998,0.000821256966717,0.00624408301591,0.00484168208008,0.0185791545666,0.00160354844935,0.000133276916429
999,0.000819087677005,0.00617777352142,0.0047975669258,0.0186862950255,0.00160233428242,0.000134856158582
1000,0.000818347135205,0.00612870884725,0.00476084367697,0.0187633093852,0.00160126723025,0.00013614442435
